Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Cost,Avg.Cost,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
10_5,1569.999965,0.016161,0.013231933,1803,1215.2,5366,3339.833333,0.001,0.000333333,0,20003,1,28,0,1,20003,1569.999965,21572.99997,24126.99997,0.017161,0.0172082,1,1,21572.99997,21572.99997,1,1,1,0,0,0,0,0,0,0.003642933,0,0,0,0,0.003642933,0,0,0,0,0,0,0,0,0.013,1,0.013
10_6,1630.000019,0.016913,,921,,2335,,0,,0,20001,1,,1,0,20001,1630.000019,21631.00002,,0.016913,,1,,21631.00002,21631.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_8,749.999678,0.01375,,601,,1415,,0,,0,20001,1,,1,0,20001,749.999678,20750.99968,,0.01375,,1,,20750.99968,20750.99968,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_7,1479.999951,0.014458,,1325,,3606,,0,,0,30001,0,,0,0,30001,1479.999951,31480.99995,,0.073327,,1,,31480.99995,31480.99995,1,1,1,0,0,0,0,,0.058869,,1,0,,0.058869,,0,2,6,1,0,2,6,1,0.008,3,0.002667
10_3,720.000118,0.020889,,2197,,6806,,0.001,,0,20003,1,,1,0,20003,720.000118,20723.00012,,0.021889,,1,,20723.00012,20723.00012,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_4,1469.999915,0.014361,,1677,,4824,,0.001,,0,20002,1,,1,0,20002,1469.999915,21471.99992,,0.015361,,1,,21471.99992,21471.99992,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_9,1630.000019,0.018813,,986,,2514,,0,,0,30001,1,,1,0,30001,1630.000019,31631.00002,,0.018813,,1,,31631.00002,31631.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_10,1600.000101,0.016091,,1190,,3266,,0,,0,20002,1,,1,0,20002,1600.000101,21602.0001,,0.016091,,1,,21602.0001,21602.0001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_2,1560.000014,0.015319,,1296,,3567,,0,,0,20002,1,,0,1,20002,1560.000014,21562.00001,,0.015319,,1,,21562.00001,21562.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_1,1489.999895,0.012712,,1296,,3567,,0,,0,20002,1,,1,0,20002,1489.999895,21491.9999,,0.012712,,1,,21491.9999,21491.9999,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_11,1599.99997,0.011744,,1166,,3178,,0,,0,20002,1,,1,0,20002,1599.99997,21601.99997,,0.011744,,1,,21601.99997,21601.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_16,1539.99992,0.017842,,2197,,6806,,0.001,,0,20003,1,,1,0,20003,1539.99992,21542.99992,,0.018842,,1,,21542.99992,21542.99992,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_15,1520.000038,0.013712,,1338,,3719,,0,,0,20002,1,,1,0,20002,1520.000038,21522.00004,,0.013712,,1,,21522.00004,21522.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_13,1520.000008,0.009154,,701,,1680,,0,,0,20001,1,,1,0,20001,1520.000008,21521.00001,,0.009154,,1,,21521.00001,21521.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_18,1609.999961,0.01068,,1325,,3606,,0.001,,0,30001,1,,1,0,30001,1609.999961,31610.99996,,0.01168,,1,,31610.99996,31610.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_14,1489.999895,0.009495,,438,,962,,0,,0,30002,1,,1,0,30002,1489.999895,31491.9999,,0.009495,,1,,31491.9999,31491.9999,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_12,1479.999927,0.009674,,880,,2285,,0,,0,20002,1,,1,0,20002,1479.999927,21481.99993,,0.009674,,1,,21481.99993,21481.99993,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_17,1600.000101,0.009684,,710,,1572,,0,,0,10002,1,,1,0,10002,1600.000101,11602.0001,,0.009684,,1,,11602.0001,11602.0001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_19,750,0.007137,,986,,2514,,0,,0,30001,1,,1,0,30001,750,30751,,0.007137,,1,,30751,30751,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_20,1609.999961,0.018336,,1446,,4009,,0.001,,0,20002,1,,1,0,20002,1609.999961,21611.99996,,0.019336,,1,,21611.99996,21611.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_28,1520.000008,0.009377,,601,,1415,,0,,0,20001,1,,1,0,20001,1520.000008,21521.00001,,0.009377,,1,,21521.00001,21521.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_30,1520.000038,0.009973,,880,,2285,,0,,0,20002,1,,1,0,20002,1520.000038,21522.00004,,0.009973,,1,,21522.00004,21522.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_26,1479.999927,0.009441,,1325,,3606,,0,,0,30001,1,,1,0,30001,1479.999927,31480.99993,,0.009441,,1,,31480.99993,31480.99993,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_23,1599.99997,0.020097,,1580,,4519,,0.001,,0,20002,1,,1,0,20002,1599.99997,21601.99997,,0.021097,,1,,21601.99997,21601.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_22,1250,0.01303,,1325,,3606,,0,,0,30001,1,,1,0,30001,1250,31251,,0.01303,,1,,31251,31251,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_24,1469.999915,0.00911,,1438,,3974,,0.001,,0,30001,1,,1,0,30001,1469.999915,31470.99992,,0.01011,,1,,31470.99992,31470.99992,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_21,1599.99997,0.011098,,1580,,4519,,0.001,,0,20002,1,,1,0,20002,1599.99997,21601.99997,,0.012098,,1,,21601.99997,21601.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_25,1609.999961,0.016746,,701,,1680,,0,,0,20001,1,,0,1,20001,1609.999961,21610.99996,,0.016746,,1,,21610.99996,21610.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_27,1489.999895,0.009182,,1381,,3816,,0.001,,0,30001,1,,1,0,30001,1489.999895,31490.9999,,0.010182,,1,,31490.9999,31490.9999,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_29,1599.99997,0.011979,,1166,,3178,,0,,0,20002,0,,0,0,20002,1599.99997,21601.99997,,0.062398,,1,,21601.99997,21601.99997,1,1,1,0,0,0,0,,0.050419,,1,0,,0.050419,,3,0,11,0,3,0,11,0,0.002,1,0.002
15_4,2306.666443,0.015372,0.0165099,8560,13248.06667,28029,48200.23333,0.007,0.0125,0.001,30001,1,24,1,0,30001,2306.666443,32307.66644,33966.77763,0.023372,0.0901933,1,1.033333333,32307.66644,32307.66644,1,1,1,0,0,0,0.001,0.0021,0,0.0590834,0,0.001,0.002016667,0,0.055179367,0,0,0,0,0,0,0,0,0,0,0
15_2,2453.333127,0.012115,,12606,,45106,,0.011,,0.002,40001,1,,0,1,40001,2453.333127,42454.33313,,0.025115,,1,,42454.33313,42454.33313,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_6,2226.666373,0.012192,,17596,,66395,,0.018,,0.003,30002,1,,1,0,30002,2226.666373,32228.66637,,0.033192,,1,,32228.66637,32228.66637,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_9,2186.666638,0.017744,,15614,,57693,,0.017,,0.003,40001,1,,1,0,40001,2186.666638,42187.66664,,0.037744,,1,,42187.66664,42187.66664,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_1,2239.999905,0.011559,,17734,,66947,,0.018,,0.003,20003,1,,1,0,20003,2239.999905,22242.99991,,0.032559,,1,,22242.99991,22242.99991,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_3,2280.000022,0.018547,,13538,,48913,,0.012,,0.002,30002,0,,0,0,30002,2279.999927,32281.99993,,0.378064,,1,,32281.99993,32282.00002,1,1,1,0,0,0,0.002,,0.345517,,1,0.002,,0.345517,,31,0,4,0,31,0,4,0,0.036,3,0.012
15_10,2226.666451,0.013172,,17596,,66395,,0.018,,0.003,30002,0,,0,0,30002,2226.666451,32228.66645,,0.215228,,1,,32228.66645,32228.66645,1,1,1,0,0,0,0.003,,0.181056,,1,0.003,,0.181056,,3,1,3,1,3,1,3,1,0.029,3,0.009667
15_8,2319.999933,0.012692,,15508,,57581,,0.015,,0.002,30002,1,,1,0,30002,2319.999933,32321.99993,,0.029692,,1,,32321.99993,32321.99993,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_7,2373.333099,0.012049,,12606,,45106,,0.011,,0.002,40001,1,,1,0,40001,2373.333099,42374.3331,,0.025049,,1,,42374.3331,42374.3331,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_5,2279.999807,0.036054,,17430,,65608,,0.017,,0.003,30002,1,,0,1,30002,2279.999807,32281.99981,,0.056054,,1,,32281.99981,32281.99981,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_14,2373.333162,0.035087,,6997,,22231,,0.005,,0.001,30002,1,,1,0,30002,2373.333162,32375.33316,,0.041087,,1,,32375.33316,32375.33316,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_20,2400.000149,0.041124,,9333,,31122,,0.008,,0.001,30001,1,,1,0,30001,2400.000149,32401.00015,,0.050124,,1,,32401.00015,32401.00015,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_13,2226.666373,0.012024,,3252,,8779,,0.002,,0,30001,1,,1,0,30001,2226.666373,32227.66637,,0.014024,,1,,32227.66637,32227.66637,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_11,2193.333247,0.011155,,15402,,56609,,0.015,,0.002,30002,1,,1,0,30002,2193.333247,32195.33325,,0.028155,,1,,32195.33325,32195.33325,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_12,2266.666533,0.012173,,10777,,36867,,0.009,,0.001,30001,0,,0,0,30001,2266.666533,32267.66653,,0.330646,,1,,32267.66653,32267.66653,1,1,1,0,0,0,0.001,,0.308473,,1,0.001,,0.308473,,40,2,3,0,40,2,3,0,0.026,2,0.013
15_19,2273.333168,0.013541,,12606,,45106,,0.011,,0.002,40001,1,,1,0,40001,2273.333168,42274.33317,,0.026541,,1,,42274.33317,42274.33317,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_18,2426.666433,0.011673,,7203,,22797,,0.005,,0.001,40001,0,,0,0,40001,2426.666433,42427.66643,,0.255915,,2,,42427.66643,42427.66643,1,1,1,0,0,0,0.005,,0.234242,,2,0.0025,,0.117121,,11,1,6,0,5,0,3,0,0.03,2,0.015
15_15,2319.999933,0.011685,,17596,,66395,,0.017,,0.003,30002,0,,0,0,30002,2319.999933,32321.99993,,0.196242,,1,,32321.99993,32321.99993,1,1,1,0,0,0,0.003,,0.164557,,1,0.003,,0.164557,,23,1,17,0,23,1,17,0,0.007,1,0.007
15_16,2459.999928,0.012048,,4119,,11934,,0.002,,0,30002,1,,1,0,30002,2459.999928,32461.99993,,0.014048,,1,,32461.99993,32461.99993,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_17,2226.666373,0.017989,,17663,,66658,,0.018,,0.003,30002,1,,1,0,30002,2226.666373,32228.66637,,0.038989,,1,,32228.66637,32228.66637,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_26,2239.999998,0.011571,,6947,,21886,,0.005,,0,40001,1,,1,0,40001,2239.999998,42241,,0.016571,,1,,42241,42241,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_21,2186.666638,0.012108,,9565,,32044,,0.008,,0.001,30001,1,,1,0,30001,2186.666638,32187.66664,,0.021108,,1,,32187.66664,32187.66664,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_25,2246.666622,0.018263,,7997,,26716,,0.006,,0.001,30003,1,,0,1,30003,2246.666622,32249.66662,,0.025263,,1,,32249.66662,32249.66662,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_29,2426.666433,0.012039,,19038,,72605,,0.02,,0.003,30002,1,,1,0,30002,2426.666433,32428.66643,,0.035039,,1,,32428.66643,32428.66643,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_28,2453.333127,0.012046,,20223,,78253,,0.021,,0.004,30002,1,,1,0,30002,2453.333127,32455.33313,,0.037046,,1,,32455.33313,32455.33313,1,1,1,0,0,0,0.004,,0,,0,0.004,,0,,0,0,0,0,0,0,0,0,0,0,0
15_30,2173.333186,0.012467,,20223,,78253,,0.022,,0.004,30002,1,,1,0,30002,2173.333186,32175.33319,,0.038467,,1,,32175.33319,32175.33319,1,1,1,0,0,0,0.004,,0,,0,0.004,,0,,0,0,0,0,0,0,0,0,0,0,0
15_22,2239.999998,0.011173,,15508,,57581,,0.015,,0.002,30002,1,,1,0,30002,2239.999998,32242,,0.028173,,1,,32242,32242,1,1,1,0,0,0,0.002,,0,,0,0.002,,0,,0,0,0,0,0,0,0,0,0,0,0
15_23,2173.333186,0.011437,,19038,,72605,,0.02,,0.003,30002,1,,1,0,30002,2173.333186,32175.33319,,0.034437,,1,,32175.33319,32175.33319,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_27,2253.333223,0.012978,,9654,,32246,,0.007,,0.001,30001,1,,1,0,30001,2253.333223,32254.33322,,0.020978,,1,,32254.33322,32254.33322,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_24,2499.999559,0.04122,,15513,,57547,,0.015,,0.002,30002,0,,0,0,30002,2499.999559,32501.99956,,0.596877,,1,,32501.99956,32501.99956,1,1,1,0,0,0,0.002,,0.538657,,1,0.002,,0.538657,,50,2,48,0,50,2,48,0,0.026,1,0.026
20_6,3039.99981,0.019232,0.024066533,70851,57644.23333,291355,230242.9333,0.09,0.069033333,0.022,40002,1,21,1,0,40002,3039.99981,43041.99981,45417.56658,0.131232,0.593041433,1,1,43041.99981,43041.99981,1,1,1,0,0,0,0.022,0.017766667,0,0.4821749,0,0.022,0.017766667,0,0.4821749,0,0,0,0,0,0,0,0,0,0,0
20_3,3020.000046,0.020993,,86061,,360979,,0.115,,0.03,40001,1,,1,0,40001,3020.000046,43021.00005,,0.165993,,1,,43021.00005,43021.00005,1,1,1,0,0,0,0.03,,0,,0,0.03,,0,,0,0,0,0,0,0,0,0,0,0,0
20_8,2959.999946,0.020981,,49303,,190828,,0.056,,0.015,40002,0,,0,0,40002,2959.999946,42961.99995,,1.046839,,1,,42961.99995,42961.99995,1,1,1,0,0,0,0.015,,0.954858,,1,0.015,,0.954858,,205,0,41,2,205,0,41,2,0.176,3,0.058667
20_2,2980.000073,0.02565,,42332,,161144,,0.046,,0.013,40003,1,,1,0,40003,2980.000073,42983.00007,,0.08465,,1,,42983.00007,42983.00007,1,1,1,0,0,0,0.013,,0,,0,0.013,,0,,0,0,0,0,0,0,0,0,0,0,0
20_1,3100.000036,0.024888,,79330,,330471,,0.098,,0.026,40002,0,,0,0,40002,3100.000036,43102.00004,,1.194306,,1,,43102.00004,43102.00004,1,1,1,0,0,0,0.026,,1.045418,,1,0.026,,1.045418,,67,4,79,2,67,4,79,2,0.148,4,0.037
20_9,3079.999599,0.018396,,57519,,229681,,0.068,,0.018,40002,1,,1,0,40002,3079.999599,43081.9996,,0.104396,,1,,43081.9996,43081.9996,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0,0,0
20_5,2999.999827,0.017876,,43216,,165466,,0.049,,0.012,50002,0,,0,0,50002,2999.999822,53001.99982,,0.740263,,1,,53001.99982,53001.99983,1,1,1,0,0,0,0.012,,0.661387,,1,0.012,,0.661387,,29,5,28,1,29,5,28,1,0.07,2,0.035
20_4,3260.000038,0.020068,,76320,,313341,,0.096,,0.023,50001,0,,0,0,50001,3260.000038,53261.00004,,2.431587,,1,,53261.00004,53261.00004,1,1,1,0,0,0,0.023,,2.292519,,1,0.023,,2.292519,,462,2,61,14,462,2,61,14,0.6,15,0.04
20_7,3019.999829,0.020977,,85317,,358692,,0.112,,0.027,40002,1,,1,0,40002,3019.999829,43021.99983,,0.159977,,1,,43021.99983,43021.99983,1,1,1,0,0,0,0.027,,0,,0,0.027,,0,,0,0,0,0,0,0,0,0,0,0,0
20_11,3000,0.064214,,49131,,193612,,0.06,,0.016,50001,1,,1,0,50001,3000,53001,,0.140214,,1,,53001,53001,1,1,1,0,0,0,0.016,,0,,0,0.016,,0,,0,0,0,0,0,0,0,0,0,0,0
20_17,3039.999616,0.018068,,37880,,138896,,0.041,,0.01,50001,0,,0,0,50001,3039.999616,53040.99962,,0.924814,,1,,53040.99962,53040.99962,1,1,1,0,0,0,0.01,,0.855746,,1,0.01,,0.855746,,154,1,13,0,154,1,13,0,0.032,1,0.032
20_14,3000,0.014016,,43535,,161418,,0.046,,0.013,40001,1,,1,0,40001,3000,43001,,0.073016,,1,,43001,43001,1,1,1,0,0,0,0.013,,0,,0,0.013,,0,,0,0,0,0,0,0,0,0,0,0,0
20_16,3059.999728,0.022299,,57247,,231408,,0.068,,0.018,40002,1,,1,0,40002,3059.999728,43061.99973,,0.108299,,1,,43061.99973,43061.99973,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0,0,0
20_13,3220.000142,0.018197,,67650,,273859,,0.08,,0.02,50001,1,,1,0,50001,3220.000142,53221.00014,,0.118197,,1,,53221.00014,53221.00014,1,1,1,0,0,0,0.02,,0,,0,0.02,,0,,0,0,0,0,0,0,0,0,0,0,0
20_19,3000,0.019299,,74777,,306293,,0.095,,0.024,40001,1,,1,0,40001,3000,43001,,0.138299,,1,,43001,43001,1,1,1,0,0,0,0.024,,0,,0,0.024,,0,,0,0,0,0,0,0,0,0,0,0,0
20_10,3019.999963,0.028902,,70851,,291355,,0.087,,0.022,40002,1,,1,0,40002,3019.999963,43021.99996,,0.137902,,1,,43021.99996,43021.99996,1,1,1,0,0,0,0.022,,0,,0,0.022,,0,,0,0,0,0,0,0,0,0,0,0,0
