Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
10_1,1469.999966,0.010945,0.013558267,1293,2635.4,3718,9320.3,0,0.001733333,0,30001,1,29,1,0,30001,1469.999966,0.010945,0.0173428,1,1,31470.99997,31470.99997,1,1,1,0,0,0,0,0,0,0.0020512,0,0,0,0,0.0020512,0,0,0,0,0,0,0,0,0,0,0
10_2,1479.999906,0.010813,,4186,,15958,,0.003,,0,40003,1,,1,0,40003,1479.999906,0.013813,,1,,41482.99991,41482.99991,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_3,1479.999927,0.009592,,2512,,8626,,0.002,,0,40002,1,,1,0,40002,1479.999927,0.011592,,1,,41481.99993,41481.99993,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_7,1609.999961,0.011447,,3438,,13122,,0.003,,0,50002,1,,1,0,50002,1609.999961,0.014447,,1,,51611.99996,51611.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_4,1609.999961,0.010747,,3613,,13388,,0.003,,0,40003,1,,1,0,40003,1609.999961,0.013747,,1,,41612.99996,41612.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_6,1609.999961,0.039654,,2712,,9535,,0.002,,0,40002,1,,1,0,40002,1609.999961,0.041654,,1,,41611.99996,41611.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_5,1469.999966,0.011304,,1492,,4514,,0.001,,0,30002,1,,1,0,30002,1469.999966,0.012304,,1,,31471.99997,31471.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_8,1569.999965,0.009491,,1025,,2843,,0,,0,30001,0,,0,0,30001,1569.999921,0.071027,,1,,31570.99992,31570.99997,1,1,1,0,0,0,0,,0.061536,,1,0,,0.061536,,5,0,3,0,5,0,3,0,0.002,1,0.002
10_9,1600.000101,0.009806,,2851,,10029,,0.002,,0,40002,1,,1,0,40002,1600.000101,0.011806,,1,,41602.0001,41602.0001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_11,1609.999961,0.011651,,2712,,9535,,0.002,,0,40002,1,,1,0,40002,1609.999961,0.013651,,1,,41611.99996,41611.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_12,1630.000019,0.011039,,1096,,3075,,0,,0,30001,1,,1,0,30001,1630.000019,0.011039,,1,,31631.00002,31631.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_10,1569.999965,0.008908,,2917,,10327,,0.002,,0,40002,1,,1,0,40002,1569.999965,0.010908,,1,,41571.99997,41571.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_13,1470.000015,0.010073,,2284,,7850,,0.001,,0,40002,1,,1,0,40002,1470.000015,0.011073,,1,,41472.00002,41472.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_15,1529.999955,0.021045,,2020,,6624,,0.001,,0,40001,1,,1,0,40001,1529.999955,0.022045,,1,,41530.99996,41530.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_14,1560.000014,0.021245,,3268,,11459,,0.002,,0,30003,1,,0,1,30003,1560.000014,0.023245,,1,,31563.00001,31563.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_22,1639.999995,0.015648,,2407,,8276,,0.002,,0,40002,1,,0,1,40002,1639.999995,0.017648,,1,,41642,41642,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.002,1,0.002
10_21,1469.999966,0.011073,,1658,,5274,,0.001,,0,40001,1,,1,0,40001,1469.999966,0.012073,,1,,41470.99997,41470.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_19,1520.000038,0.010099,,2020,,6624,,0.001,,0,40001,1,,1,0,40001,1520.000038,0.011099,,1,,41521.00004,41521.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_16,1490.000063,0.008674,,2407,,8276,,0.001,,0,40002,1,,1,0,40002,1490.000063,0.009674,,1,,41492.00006,41492.00006,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_25,1609.999961,0.011801,,1658,,5274,,0.001,,0,40001,1,,1,0,40001,1609.999961,0.012801,,1,,41610.99996,41610.99996,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_17,1630.000019,0.017057,,2096,,7300,,0.001,,0,50001,1,,0,1,50001,1630.000019,0.018057,,1,,51631.00002,51631.00002,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0.013,1,0.013
10_23,1479.999906,0.010435,,4971,,20311,,0.004,,0,50003,1,,1,0,50003,1479.999906,0.014435,,1,,51482.99991,51482.99991,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_20,1599.99997,0.011093,,2284,,7850,,0.001,,0,40002,1,,1,0,40002,1599.99997,0.012093,,1,,41601.99997,41601.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_18,750,0.013696,,3438,,13122,,0.003,,0,50002,1,,1,0,50002,750,0.016696,,1,,50752,50752,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_24,1470.000044,0.013521,,3202,,11161,,0.002,,0,30003,1,,1,0,30003,1470.000044,0.015521,,1,,31473.00004,31473.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_27,960.000035,0.014367,,2823,,9602,,0.002,,0,30003,1,,1,0,30003,960.000035,0.016367,,1,,30963.00004,30963.00004,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_26,960.000029,0.008492,,2281,,7381,,0.001,,0,30002,1,,1,0,30002,960.000029,0.009492,,1,,30962.00003,30962.00003,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_28,1520.000008,0.029385,,3361,,12568,,0.003,,0,50002,1,,1,0,50002,1520.000008,0.032385,,1,,51522.00001,51522.00001,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_30,1599.99997,0.011639,,2851,,10029,,0.002,,0,40002,1,,1,0,40002,1599.99997,0.013639,,1,,41601.99997,41601.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
10_29,1599.99997,0.012008,,4186,,15958,,0.003,,0,40003,1,,1,0,40003,1599.99997,0.015008,,1,,41602.99997,41602.99997,1,1,1,0,0,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0
15_4,2253.333253,0.012839,0.0163319,13893,51126.03333,51141,255641.9333,0.014,0.0769,0.002,50001,1,24,1,0,50001,2253.333253,0.028839,0.2035689,1,1.066666667,52254.33325,52254.33325,1,1,1,0,0,0,0.002,0.021866667,0,0.088470333,0,0.002,0.018933333,0,0.071449367,0,0,0,0,0,0,0,0,0,0,0
15_7,2273.333168,0.018085,,9992,,35389,,0.008,,0.001,40002,1,,1,0,40002,2273.333168,0.027085,,1,,42275.33317,42275.33317,1,1,1,0,0,0,0.001,,0,,0,0.001,,0,,0,0,0,0,0,0,0,0,0,0,0
15_3,2339.999938,0.012643,,51006,,247353,,0.073,,0.018,40004,1,,1,0,40004,2339.999938,0.103643,,1,,42343.99994,42343.99994,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0,0,0
15_10,2226.666451,0.019002,,48706,,237383,,0.07,,0.015,50003,0,,0,0,50003,2226.666451,0.268226,,1,,52229.66645,52229.66645,1,1,1,0,0,0,0.015,,0.164224,,1,0.015,,0.164224,,4,1,10,1,4,1,10,1,0.039,3,0.013
15_9,2186.666638,0.012484,,51793,,256644,,0.076,,0.016,50003,1,,1,0,50003,2186.666638,0.104484,,1,,52189.66664,52189.66664,1,1,1,0,0,0,0.016,,0,,0,0.016,,0,,0,0,0,0,0,0,0,0,0,0,0
15_5,2226.666373,0.053667,,68047,,349709,,0.106,,0.023,50004,1,,1,0,50004,2226.666373,0.875929,,2,,52230.66637,52230.66637,1,1,1,0,0,0,0.114,,0.602262,,1,0.057,,0.301131,,144,5,28,6,72,2,14,3,0.139,7,0.019857
15_2,2186.666638,0.035508,,21253,,90480,,0.026,,0.009,50001,1,,0,1,50001,2186.666638,0.070508,,1,,52187.66664,52187.66664,1,1,1,0,0,0,0.009,,0,,0,0.009,,0,,0,0,0,0,0,0,0,0,0.02,1,0.02
15_1,2279.999822,0.012381,,85476,,456981,,0.143,,0.03,50004,1,,1,0,50004,2279.999822,0.185381,,1,,52283.99982,52283.99982,1,1,1,0,0,0,0.03,,0,,0,0.03,,0,,0,0,0,0,0,0,0,0,0,0,0
15_6,2499.999559,0.012332,,61761,,316993,,0.096,,0.021,50004,1,,0,1,50004,2499.999559,0.129332,,1,,52503.99956,52503.99956,1,1,1,0,0,0,0.021,,0,,0,0.021,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_8,2373.333162,0.011997,,54374,,270460,,0.081,,0.018,50003,0,,0,0,50003,2373.333162,0.550544,,1,,52376.33316,52376.33316,1,1,1,0,0,0,0.018,,0.439547,,1,0.018,,0.439547,,33,3,20,0,33,3,20,0,0.04,2,0.02
15_13,2306.666443,0.014759,,53298,,264050,,0.078,,0.017,50003,1,,1,0,50003,2306.666443,0.109759,,1,,52309.66644,52309.66644,1,1,1,0,0,0,0.017,,0,,0,0.017,,0,,0,0,0,0,0,0,0,0,0,0,0
15_15,2306.666443,0.014716,,81432,,427071,,0.131,,0.03,40005,0,,0,0,40005,2306.666443,0.506408,,1,,42311.66644,42311.66644,1,1,1,0,0,0,0.03,,0.330692,,1,0.03,,0.330692,,64,0,15,0,64,0,15,0,0.029,1,0.029
15_12,2273.333168,0.012176,,28627,,127291,,0.035,,0.007,40003,1,,1,0,40003,2273.333168,0.054176,,1,,42276.33317,42276.33317,1,1,1,0,0,0,0.007,,0,,0,0.007,,0,,0,0,0,0,0,0,0,0,0,0,0
15_11,2293.33327,0.012152,,86766,,465349,,0.146,,0.03,50004,1,,1,0,50004,2293.33327,0.188152,,1,,52297.33327,52297.33327,1,1,1,0,0,0,0.03,,0,,0,0.03,,0,,0,0,0,0,0,0,0,0,0,0,0
15_14,2280.000022,0.013829,,53867,,262805,,0.079,,0.02,40004,0,,0,0,40004,2279.999927,0.500331,,1,,42283.99993,42284.00002,1,1,1,0,0,0,0.02,,0.387502,,1,0.02,,0.387502,,32,2,13,0,32,2,13,0,0.03,2,0.015
15_24,2246.666622,0.012065,,25797,,111685,,0.031,,0.006,50002,1,,1,0,50002,2246.666622,0.049065,,1,,52248.66662,52248.66662,1,1,1,0,0,0,0.006,,0,,0,0.006,,0,,0,0,0,0,0,0,0,0,0,0,0
15_19,2400.000149,0.012915,,54374,,270460,,0.082,,0.019,50003,1,,0,1,50003,2400.000149,0.113915,,1,,52403.00015,52403.00015,1,1,1,0,0,0,0.019,,0,,0,0.019,,0,,0,0,0,0,0,0,0,0,0.019,1,0.019
15_20,2253.333223,0.012297,,54796,,273112,,0.08,,0.018,50003,1,,1,0,50003,2253.333223,0.110297,,1,,52256.33322,52256.33322,1,1,1,0,0,0,0.018,,0,,0,0.018,,0,,0,0,0,0,0,0,0,0,0,0,0
15_18,2173.333186,0.012107,,43865,,213280,,0.062,,0.016,50003,1,,1,0,50003,2173.333186,0.090107,,1,,52176.33319,52176.33319,1,1,1,0,0,0,0.016,,0,,0,0.016,,0,,0,0,0,0,0,0,0,0,0,0,0
15_23,2400.000149,0.012758,,42138,,200659,,0.059,,0.015,50003,1,,1,0,50003,2400.000149,0.552754,,2,,52403.00015,52403.00015,1,1,1,0,0,0,0.062,,0.418996,,1,0.031,,0.209498,,67,0,1,2,33,0,0,1,0.052,4,0.013
15_16,2319.999933,0.014247,,61179,,309169,,0.093,,0.021,50003,1,,0,1,50003,2319.999933,0.128247,,1,,52322.99993,52322.99993,1,1,1,0,0,0,0.021,,0,,0,0.021,,0,,0,0,0,0,0,0,0,0,0.007,1,0.007
15_22,2239.999905,0.038382,,40795,,188081,,0.054,,0.014,40003,1,,1,0,40003,2239.999905,0.106382,,1,,42242.99991,42242.99991,1,1,1,0,0,0,0.014,,0,,0,0.014,,0,,0,0,0,0,0,0,0,0,0,0,0
15_25,2246.666622,0.012008,,46236,,217147,,0.065,,0.015,40003,1,,1,0,40003,2246.666622,0.092008,,1,,42249.66662,42249.66662,1,1,1,0,0,0,0.015,,0,,0,0.015,,0,,0,0,0,0,0,0,0,0,0,0,0
15_17,2286.666551,0.012638,,68935,,347925,,0.105,,0.023,40004,1,,1,0,40004,2286.666551,0.140638,,1,,42290.66655,42290.66655,1,1,1,0,0,0,0.023,,0,,0,0.023,,0,,0,0,0,0,0,0,0,0,0,0,0
15_21,2453.333127,0.011872,,119169,,672435,,0.22,,0.05,50005,0,,0,0,50005,2453.333127,0.456112,,1,,52458.33313,52458.33313,1,1,1,0,0,0,0.05,,0.17424,,1,0.05,,0.17424,,6,2,6,0,6,2,6,0,0.019,1,0.019
15_26,2226.666373,0.011901,,21253,,90480,,0.024,,0.004,50001,0,,0,0,50001,2226.666373,0.176548,,1,,52227.66637,52227.66637,1,1,1,0,0,0,0.004,,0.136647,,1,0.004,,0.136647,,12,1,4,0,12,1,4,0,0.01,1,0.01
15_30,2280.000022,0.017909,,61688,,306972,,0.091,,0.021,40004,1,,1,0,40004,2280.000022,0.129909,,1,,42284.00002,42284.00002,1,1,1,0,0,0,0.021,,0,,0,0.021,,0,,0,0,0,0,0,0,0,0,0,0,0
15_28,2279.999822,0.012976,,28709,,129193,,0.036,,0.009,60001,1,,1,0,60001,2279.999822,0.057976,,1,,62280.99982,62280.99982,1,1,1,0,0,0,0.009,,0,,0,0.009,,0,,0,0,0,0,0,0,0,0,0,0,0
15_29,2253.333169,0.010976,,15720,,63446,,0.016,,0.003,40002,1,,1,0,40002,2253.333169,0.029976,,1,,42255.33317,42255.33317,1,1,1,0,0,0,0.003,,0,,0,0.003,,0,,0,0,0,0,0,0,0,0,0,0,0
15_27,2306.666443,0.016336,,78836,,416115,,0.127,,0.027,50004,1,,1,0,50004,2306.666443,0.170336,,1,,52310.66644,52310.66644,1,1,1,0,0,0,0.027,,0,,0,0.027,,0,,0,0,0,0,0,0,0,0,0,0,0
20_2,3059.999612,0.037953,0.022032933,178403,535264.9333,935025,3250835.4,0.336,1.2385,0.107,60003,0,14,0,0,60003,3059.999579,0.727037,2.2481129,1,1.066666667,63062.99958,63062.99961,1,1,1,0,0,0,0.107,0.350866667,0.246084,0.6367133,1,0.107,0.277533333,0.246084,0.528344067,1,1,3,0,1,1,3,0,0.039,1,0.039
20_7,3220.000142,0.018609,,157150,,773836,,0.25,,0.062,40003,0,,0,0,40003,3220.000142,1.334566,,1,,43223.00014,43223.00014,1,1,1,0,0,0,0.062,,1.003957,,1,0.062,,1.003957,,309,2,65,9,309,2,65,9,0.374,10,0.0374
20_10,3000,0.012318,,210179,,1121489,,0.372,,0.104,50003,0,,0,0,50003,3000,1.467905,,1,,53003,53003,1,1,1,0,0,0,0.104,,0.979587,,1,0.104,,0.979587,,87,2,82,0,87,2,82,0,0.098,4,0.0245
20_3,3019.999772,0.01923,,296411,,1614729,,0.569,,0.13,60002,0,,0,0,60002,3019.99975,1.343097,,1,,63021.99975,63021.99977,1,1,1,0,0,0,0.13,,0.624867,,1,0.13,,0.624867,,133,1,15,0,133,1,15,0,0.037,1,0.037
20_5,3239.999795,0.018493,,542699,,3205808,,1.182,,0.244,60003,0,,0,0,60003,3239.999795,2.06994,,1,,63242.9998,63242.9998,1,1,1,0,0,0,0.244,,0.625447,,1,0.244,,0.625447,,54,0,8,0,54,0,8,0,0.052,2,0.026
20_4,3019.999963,0.022685,,424167,,2449398,,0.89,,0.19,60003,1,,1,0,60003,3019.999963,1.102685,,1,,63022.99996,63022.99996,1,1,1,0,0,0,0.19,,0,,0,0.19,,0,,0,0,0,0,0,0,0,0,0,0,0
20_9,3059.999853,0.043589,,461571,,2691380,,0.997,,0.213,60003,0,,0,0,60003,3059.999831,1.891766,,1,,63062.99983,63062.99985,1,1,1,0,0,0,0.213,,0.638177,,1,0.213,,0.638177,,44,0,7,4,44,0,7,4,0.312,5,0.0624
20_6,3019.999999,0.024137,,1090474,,7068644,,2.816,,0.543,50005,0,,0,0,50005,3019.999999,4.765601,,1,,53025,53025,1,1,1,0,0,0,0.543,,1.382464,,1,0.543,,1.382464,,405,10,232,1,405,10,232,1,0.214,3,0.071333
20_1,3059.999728,0.021158,,913516,,5826897,,2.266,,0.449,60004,1,,1,0,60004,3059.999728,2.736158,,1,,63063.99973,63063.99973,1,1,1,0,0,0,0.449,,0,,0,0.449,,0,,0,0,0,0,0,0,0,0,0,0,0
20_8,3200.000018,0.023875,,886859,,5615969,,2.243,,0.45,60004,0,,0,0,60004,3200.000018,3.684971,,1,,63204.00002,63204.00002,1,1,1,0,0,0,0.45,,0.968096,,1,0.45,,0.968096,,33,0,23,3,33,0,23,3,0.236,4,0.059
20_20,3039.99981,0.019858,,115460,,531869,,0.173,,0.04,60001,1,,1,0,60001,3039.99981,0.232858,,1,,63040.99981,63040.99981,1,1,1,0,0,0,0.04,,0,,0,0.04,,0,,0,0,0,0,0,0,0,0,0,0,0
20_16,3220.000142,0.018516,,504362,,2930240,,1.077,,0.229,50003,0,,0,0,50003,3220.000142,1.509905,,1,,53223.00014,53223.00014,1,1,1,0,0,0,0.229,,0.185389,,1,0.229,,0.185389,,17,0,0,0,17,0,0,0,0.019,1,0.019
20_19,3000,0.012076,,307645,,1691225,,0.581,,0.118,60002,1,,1,0,60002,3000,0.711076,,1,,63002,63002,1,1,1,0,0,0,0.118,,0,,0,0.118,,0,,0,0,0,0,0,0,0,0,0,0,0
20_17,3279.999441,0.01938,,480870,,2834030,,1.023,,0.219,50004,0,,0,0,50004,3279.999441,2.114914,,1,,53283.99944,53283.99944,1,1,1,0,0,0,0.219,,0.853534,,1,0.219,,0.853534,,481,0,12,1,481,0,12,1,0.147,2,0.0735
20_18,3059.999968,0.067042,,461571,,2691380,,0.988,,0.195,60003,0,,0,0,60003,3059.999968,4.633964,,1,,63062.99997,63062.99997,1,1,1,0,0,0,0.195,,3.383922,,1,0.195,,3.383922,,101,1,14,5,101,1,14,5,1.791,6,0.2985
20_12,3059.999728,0.030728,,966703,,6187009,,2.426,,0.478,50005,1,,1,0,50005,3059.999728,2.934728,,1,,53064.99973,53064.99973,1,1,1,0,0,0,0.478,,0,,0,0.478,,0,,0,0,0,0,0,0,0,0,0,0,0
20_11,3019.999772,0.01797,,488001,,2857272,,1.042,,0.21,60003,1,,1,0,60003,3019.999772,1.26997,,1,,63022.99977,63022.99977,1,1,1,0,0,0,0.21,,0,,0,0.21,,0,,0,0,0,0,0,0,0,0,0,0,0
20_15,3199.999768,0.020145,,1102132,,7157034,,2.878,,0.564,50005,1,,1,0,50005,3199.999768,3.462145,,1,,53204.99977,53204.99977,1,1,1,0,0,0,0.564,,0,,0,0.564,,0,,0,0,0,0,0,0,0,0,0,0,0
